MATHEMATICAL PATTERN COLLECTION - ORDERBOOK DATA
Analyst: fedfraud
Generated: 2025-07-04 12:36:10 UTC
================================================================================


================================================================================
ORDERBOOK BY SYMBOL
================================================================================

TYPE|EXCHANGE|SYMBOL|RATE|INTERVAL|TIME|BUY_USD|BUY_COIN|SELL_USD|SELL_COIN
SWAP|Binance|BTCUSDT|0.01|15m|2025-07-03_13:00:00|337151474.55|3105.396|261662449.15|2387.993
SWAP|Binance|BTCUSDT|0.01|15m|2025-07-03_13:15:00|306586699.15|2819.915|272694775.95|2484.863
SWAP|Binance|BTCUSDT|0.01|15m|2025-07-03_13:30:00|310659249.8|2857.521|278560692.4|2538.709
SWAP|Binance|BTCUSDT|0.01|15m|2025-07-03_13:45:00|222385643.15|2029.735|330841428.95|2993.945
SWAP|Binance|BTCUSDT|0.01|15m|2025-07-03_14:00:00|210032149.6|1913.295|323034694.1|2915.723
SWAP|Binance|BTCUSDT|0.01|15m|2025-07-03_14:15:00|242200997.6|2212.541|297279865.85|2691.381
SWAP|Binance|BTCUSDT|0.01|15m|2025-07-03_14:30:00|254895612.35|2329.882|299778067.3|2715.69
SWAP|Binance|BTCUSDT|0.01|15m|2025-07-03_14:45:00|240607025.85|2200.052|289211977.45|2621.313
SWAP|Binance|BTCUSDT|0.01|15m|2025-07-03_15:00:00|244980928.05|2243.674|268371308.45|2434.918
SWAP|Binance|BTCUSDT|0.01|15m|2025-07-03_15:15:00|292596097.45|2686.676|238972640.85|2173.531
SWAP|Binance|BTCUSDT|0.01|15m|2025-07-03_15:30:00|276462613.4|2536.888|266537987.95|2422.388
SWAP|Binance|BTCUSDT|0.01|15m|2025-07-03_15:45:00|306772804.85|2822.333|222790722.2|2030.878
SWAP|Binance|BTCUSDT|0.01|15m|2025-07-03_16:00:00|328172278.9|3023.55|209012411.35|1908.339
SWAP|Binance|BTCUSDT|0.01|15m|2025-07-03_16:15:00|315155215.65|2898.79|254155593.25|2316.096
SWAP|Binance|BTCUSDT|0.01|15m|2025-07-03_16:30:00|337689402.1|3110.92|233262928.85|2128.672
SWAP|Binance|BTCUSDT|0.01|15m|2025-07-03_16:45:00|317218947.45|2916.394|268615945.05|2446.985
SWAP|Binance|BTCUSDT|0.01|15m|2025-07-03_17:00:00|318516966.7|2930.653|239459074.45|2182.643
SWAP|Binance|BTCUSDT|0.01|15m|2025-07-03_17:15:00|290259658.0|2663.041|274592813.4|2495.566
SWAP|Binance|BTCUSDT|0.01|15m|2025-07-03_17:30:00|294573457.55|2705.763|281450414.3|2560.845
SWAP|Binance|BTCUSDT|0.01|15m|2025-07-03_17:45:00|286641633.85|2630.419|295593041.15|2687.176
SWAP|Binance|BTCUSDT|0.01|15m|2025-07-03_18:00:00|292342450.95|2683.12|291519249.1|2649.889
SWAP|Binance|BTCUSDT|0.01|15m|2025-07-03_18:15:00|300995207.8|2764.271|292495520.35|2660.566
SWAP|Binance|BTCUSDT|0.01|15m|2025-07-03_18:30:00|299649479.75|2748.402|398144999.95|3613.811
SWAP|Binance|BTCUSDT|0.01|15m|2025-07-03_18:45:00|281331641.8|2580.732|408202765.6|3705.336
SWAP|Binance|BTCUSDT|0.01|15m|2025-07-03_19:00:00|286304410.5|2624.099|412928711.85|3746.936
SWAP|Binance|BTCUSDT|0.01|15m|2025-07-03_19:15:00|248139111.65|2271.155|418451845.55|3793.492
SWAP|Binance|BTCUSDT|0.01|15m|2025-07-03_19:30:00|243064071.9|2223.148|428415252.8|3882.368
SWAP|Binance|BTCUSDT|0.01|15m|2025-07-03_19:45:00|251424687.3|2300.844|425686291.45|3858.429
SWAP|Binance|BTCUSDT|0.01|15m|2025-07-03_20:00:00|258481139.0|2366.278|418300591.65|3792.142
SWAP|Binance|BTCUSDT|0.01|15m|2025-07-03_20:15:00|255792341.95|2340.729|429511994.8|3893.23
SWAP|Binance|BTCUSDT|0.01|15m|2025-07-03_20:30:00|247662474.65|2265.108|433234417.65|3925.955
SWAP|Binance|BTCUSDT|0.01|15m|2025-07-03_20:45:00|245140405.1|2241.348|465402961.3|4215.573
SWAP|Binance|BTCUSDT|0.01|15m|2025-07-03_21:00:00|234566348.85|2143.463|475950032.2|4310.27
SWAP|Binance|BTCUSDT|0.01|15m|2025-07-03_21:15:00|250766917.3|2295.972|425610784.9|3858.12
SWAP|Binance|BTCUSDT|0.01|15m|2025-07-03_21:30:00|236947579.3|2169.855|398404745.15|3611.498
SWAP|Binance|BTCUSDT|0.01|15m|2025-07-03_21:45:00|238763219.25|2186.458|405146112.1|3672.122
SWAP|Binance|BTCUSDT|0.01|15m|2025-07-03_22:00:00|242315059.35|2218.644|407469624.8|3693.444
SWAP|Binance|BTCUSDT|0.01|15m|2025-07-03_22:15:00|280776896.7|2573.258|413963178.1|3754.873
SWAP|Binance|BTCUSDT|0.01|15m|2025-07-03_22:30:00|258470574.1|2369.305|381042134.15|3455.985
SWAP|Binance|BTCUSDT|0.01|15m|2025-07-03_22:45:00|255207402.95|2337.527|413878219.35|3753.437
SWAP|Binance|BTCUSDT|0.01|15m|2025-07-03_23:00:00|254732596.9|2333.335|406515380.3|3687.069
SWAP|Binance|BTCUSDT|0.01|15m|2025-07-03_23:15:00|262402231.8|2405.696|389426110.8|3532.655
SWAP|Binance|BTCUSDT|0.01|15m|2025-07-03_23:30:00|289231700.65|2652.576|409944173.85|3720.333
SWAP|Binance|BTCUSDT|0.01|15m|2025-07-03_23:45:00|303128835.55|2780.956|359222321.0|3262.687
SWAP|Binance|BTCUSDT|0.01|15m|2025-07-04_00:00:00|274537260.0|2518.511|346224676.9|3144.232
SWAP|Binance|BTCUSDT|0.01|15m|2025-07-04_00:15:00|289901338.65|2658.632|415627654.15|3771.666
SWAP|Binance|BTCUSDT|0.01|15m|2025-07-04_00:30:00|316696739.35|2908.279|352381981.2|3202.3
SWAP|Binance|BTCUSDT|0.01|15m|2025-07-04_00:45:00|292850536.3|2684.891|416021259.5|3774.683
SWAP|Binance|BTCUSDT|0.01|15m|2025-07-04_01:00:00|315357899.1|2896.347|343023914.1|3117.21
SWAP|Binance|BTCUSDT|0.01|15m|2025-07-04_01:15:00|301642976.95|2768.196|362985202.4|3297.208
SWAP|Binance|BTCUSDT|0.01|15m|2025-07-04_01:30:00|300935215.25|2760.038|400428905.85|3633.582
SWAP|Binance|BTCUSDT|0.01|15m|2025-07-04_01:45:00|307740980.15|2825.125|367315293.1|3337.837
SWAP|Binance|BTCUSDT|0.01|15m|2025-07-04_02:00:00|304711313.3|2797.412|366194020.0|3328.71
SWAP|Binance|BTCUSDT|0.01|15m|2025-07-04_02:15:00|323010471.85|2967.726|360351065.95|3276.787
SWAP|Binance|BTCUSDT|0.01|15m|2025-07-04_02:30:00|335438247.15|3084.013|336043891.45|3058.165
SWAP|Binance|BTCUSDT|0.01|15m|2025-07-04_02:45:00|368036706.1|3390.69|263622136.1|2405.857
SWAP|Binance|BTCUSDT|0.01|15m|2025-07-04_03:00:00|362383978.85|3337.27|279468916.9|2549.689
SWAP|Binance|BTCUSDT|0.01|15m|2025-07-04_03:15:00|363947069.85|3350.373|286392449.75|2611.707
SWAP|Binance|BTCUSDT|0.01|15m|2025-07-04_03:30:00|331169241.45|3044.918|356625634.9|3245.378
SWAP|Binance|BTCUSDT|0.01|15m|2025-07-04_03:45:00|349280015.1|3213.216|285203756.15|2599.344
SWAP|Binance|BTCUSDT|0.01|15m|2025-07-04_04:00:00|325121951.45|2991.605|243363765.25|2219.111
SWAP|Binance|BTCUSDT|0.01|15m|2025-07-04_04:15:00|376343212.4|3462.534|289964860.6|2643.388
SWAP|Binance|BTCUSDT|0.01|15m|2025-07-04_04:30:00|389760923.7|3587.744|294581404.0|2686.355
SWAP|Binance|BTCUSDT|0.01|15m|2025-07-04_04:45:00|419385083.3|3864.691|278717365.0|2545.258
SWAP|Binance|BTCUSDT|0.01|15m|2025-07-04_05:00:00|436655380.4|4027.396|276640991.3|2528.246
SWAP|Binance|BTCUSDT|0.01|15m|2025-07-04_05:15:00|413443644.3|3809.528|301877132.15|2755.698
SWAP|Binance|BTCUSDT|0.01|15m|2025-07-04_05:30:00|413529700.25|3810.115|251433698.55|2295.414
SWAP|Binance|BTCUSDT|0.01|15m|2025-07-04_05:45:00|418673514.45|3857.52|277332250.9|2531.384
SWAP|Binance|BTCUSDT|0.01|15m|2025-07-04_06:00:00|433357338.2|3996.091|261341245.55|2388.161
SWAP|Binance|BTCUSDT|0.01|15m|2025-07-04_06:15:00|460291177.45|4250.978|250379716.7|2292.204
SWAP|Binance|BTCUSDT|0.01|15m|2025-07-04_06:30:00|448801943.85|4141.943|275723159.8|2521.323
SWAP|Binance|BTCUSDT|0.01|15m|2025-07-04_06:45:00|462829193.7|4271.304|276840133.45|2531.454
SWAP|Binance|BTCUSDT|0.01|15m|2025-07-04_07:00:00|427625935.3|3943.819|268369218.45|2452.174
SWAP|Binance|BTCUSDT|0.01|15m|2025-07-04_07:15:00|472292454.65|4359.661|252100238.5|2306.258
SWAP|Binance|BTCUSDT|0.01|15m|2025-07-04_07:30:00|476116874.55|4398.536|336709180.35|3085.021
SWAP|Binance|BTCUSDT|0.01|15m|2025-07-04_07:45:00|464784044.2|4290.897|315536396.25|2886.643
SWAP|Binance|BTCUSDT|0.01|15m|2025-07-04_08:00:00|459773400.25|4249.194|272871874.65|2500.048
SWAP|Binance|BTCUSDT|0.01|15m|2025-07-04_08:15:00|474304202.4|4388.933|294306071.7|2699.082
SWAP|Binance|BTCUSDT|0.01|15m|2025-07-04_08:30:00|415271684.6|3836.064|308848088.95|2827.827
SWAP|Binance|BTCUSDT|0.01|15m|2025-07-04_08:45:00|420410640.45|3880.805|322727827.25|2952.674
SWAP|Binance|BTCUSDT|0.01|15m|2025-07-04_09:00:00|400339053.0|3700.307|307120173.15|2812.495
SWAP|Binance|BTCUSDT|0.01|15m|2025-07-04_09:15:00|365431152.9|3374.225|312687889.4|2860.297
SWAP|Binance|BTCUSDT|0.01|15m|2025-07-04_09:30:00|330763444.7|3050.096|327393416.85|2990.939
SWAP|Binance|BTCUSDT|0.01|15m|2025-07-04_09:45:00|333242471.3|3072.747|339887271.2|3104.827
SWAP|Binance|BTCUSDT|0.01|15m|2025-07-04_10:00:00|343866587.85|3172.144|334145068.1|3053.775
SWAP|Binance|BTCUSDT|0.01|15m|2025-07-04_10:15:00|361439749.6|3334.784|339698967.5|3104.712
SWAP|Binance|BTCUSDT|0.01|15m|2025-07-04_10:30:00|360589132.8|3327.651|346911796.0|3171.186
SWAP|Binance|BTCUSDT|0.01|15m|2025-07-04_10:45:00|372495654.0|3438.848|354293595.35|3239.104
SWAP|Binance|BTCUSDT|0.01|15m|2025-07-04_11:00:00|357808844.35|3303.263|322405612.2|2948.659
SWAP|Binance|BTCUSDT|0.01|15m|2025-07-04_11:15:00|353669006.95|3263.491|320774198.1|2931.252
SWAP|Binance|BTCUSDT|0.01|15m|2025-07-04_11:30:00|340651303.0|3139.207|356680634.15|3257.661
SWAP|Binance|BTCUSDT|0.01|15m|2025-07-04_11:45:00|327136478.25|3016.784|368586830.95|3367.224
SWAP|Binance|BTCUSDT|0.01|15m|2025-07-04_12:00:00|364680579.45|3366.725|339635596.8|3106.099
SWAP|Binance|BTCUSDT|0.01|15m|2025-07-04_12:15:00|368332837.3|3400.427|343801959.3|3144.195
SWAP|Binance|BTCUSDT|0.01|15m|2025-07-04_12:30:00|373137527.75|3446.155|344590340.75|3151.969
SWAP|Binance|BTCUSDT|0.01|1h|2025-07-02_12:00:00|298702280.05|2792.276|517954637.3|4795.354
SWAP|Binance|BTCUSDT|0.01|1h|2025-07-02_13:00:00|298303547.05|2792.334|426137163.45|3948.873
SWAP|Binance|BTCUSDT|0.01|1h|2025-07-02_14:00:00|266502042.45|2486.375|542525210.75|5012.524
SWAP|Binance|BTCUSDT|0.01|1h|2025-07-02_15:00:00|334901159.45|3112.625|470974905.7|4339.434
SWAP|Binance|BTCUSDT|0.01|1h|2025-07-02_16:00:00|215445221.45|1990.215|579025242.65|5304.749
SWAP|Binance|BTCUSDT|0.01|1h|2025-07-02_17:00:00|264939623.15|2433.326|472449612.5|4297.384
SWAP|Binance|BTCUSDT|0.01|1h|2025-07-02_18:00:00|268871514.4|2476.099|401552124.55|3659.652
SWAP|Binance|BTCUSDT|0.01|1h|2025-07-02_19:00:00|261634447.15|2400.533|514649948.55|4677.961
SWAP|Binance|BTCUSDT|0.01|1h|2025-07-02_20:00:00|297097906.2|2724.228|524962968.6|4768.337
SWAP|Binance|BTCUSDT|0.01|1h|2025-07-02_21:00:00|381737001.1|3513.676|411381543.15|3748.675
SWAP|Binance|BTCUSDT|0.01|1h|2025-07-02_22:00:00|326901699.3|3002.115|485380339.3|4413.205
SWAP|Binance|BTCUSDT|0.01|1h|2025-07-02_23:00:00|387347410.5|3565.017|392831216.45|3580.21
SWAP|Binance|BTCUSDT|0.01|1h|2025-07-03_00:00:00|300543116.1|2774.688|284959879.65|2605.254
SWAP|Binance|BTCUSDT|0.01|1h|2025-07-03_01:00:00|336017224.35|3100.025|340827644.15|3112.454
SWAP|Binance|BTCUSDT|0.01|1h|2025-07-03_02:00:00|327159028.55|3017.256|344163414.0|3142.374
SWAP|Binance|BTCUSDT|0.01|1h|2025-07-03_03:00:00|338342075.75|3128.071|255882100.4|2343.924
SWAP|Binance|BTCUSDT|0.01|1h|2025-07-03_04:00:00|340759626.1|3152.414|251869748.65|2309.179
SWAP|Binance|BTCUSDT|0.01|1h|2025-07-03_05:00:00|324789015.8|2999.807|260798483.7|2387.799
SWAP|Binance|BTCUSDT|0.01|1h|2025-07-03_06:00:00|319330267.55|2935.945|467328075.75|4253.534
SWAP|Binance|BTCUSDT|0.01|1h|2025-07-03_07:00:00|287236342.35|2637.067|469489852.8|4268.38
SWAP|Binance|BTCUSDT|0.01|1h|2025-07-03_08:00:00|305418163.1|2809.169|442210442.0|4025.46
SWAP|Binance|BTCUSDT|0.01|1h|2025-07-03_09:00:00|313081497.05|2877.142|469944884.15|4275.76
SWAP|Binance|BTCUSDT|0.01|1h|2025-07-03_10:00:00|252093272.6|2304.153|313878803.1|2843.065
SWAP|Binance|BTCUSDT|0.01|1h|2025-07-03_11:00:00|280135112.95|2562.754|317290731.55|2876.821
SWAP|Binance|BTCUSDT|0.01|1h|2025-07-03_12:00:00|309615749.65|2838.593|307887170.25|2797.6
SWAP|Binance|BTCUSDT|0.01|1h|2025-07-03_13:00:00|337151474.55|3105.396|261662449.15|2387.993
SWAP|Binance|BTCUSDT|0.01|1h|2025-07-03_14:00:00|210032149.6|1913.295|323034694.1|2915.723
SWAP|Binance|BTCUSDT|0.01|1h|2025-07-03_15:00:00|244980928.05|2243.674|268371308.45|2434.918
SWAP|Binance|BTCUSDT|0.01|1h|2025-07-03_16:00:00|328172278.9|3023.55|209012411.35|1908.339
SWAP|Binance|BTCUSDT|0.01|1h|2025-07-03_17:00:00|318516966.7|2930.653|239459074.45|2182.643
SWAP|Binance|BTCUSDT|0.01|1h|2025-07-03_18:00:00|292342450.95|2683.12|291519249.1|2649.889
SWAP|Binance|BTCUSDT|0.01|1h|2025-07-03_19:00:00|286304410.5|2624.099|412928711.85|3746.936
SWAP|Binance|BTCUSDT|0.01|1h|2025-07-03_20:00:00|258481139.0|2366.278|418300591.65|3792.142
SWAP|Binance|BTCUSDT|0.01|1h|2025-07-03_21:00:00|234566348.85|2143.463|475950032.2|4310.27
SWAP|Binance|BTCUSDT|0.01|1h|2025-07-03_22:00:00|242315059.35|2218.644|407469624.8|3693.444
SWAP|Binance|BTCUSDT|0.01|1h|2025-07-03_23:00:00|254732596.9|2333.335|406515380.3|3687.069
SWAP|Binance|BTCUSDT|0.01|1h|2025-07-04_00:00:00|274537260.0|2518.511|346224676.9|3144.232
SWAP|Binance|BTCUSDT|0.01|1h|2025-07-04_01:00:00|315357899.1|2896.347|343023914.1|3117.21
SWAP|Binance|BTCUSDT|0.01|1h|2025-07-04_02:00:00|304711313.3|2797.412|366194020.0|3328.71
SWAP|Binance|BTCUSDT|0.01|1h|2025-07-04_03:00:00|362383978.85|3337.27|279468916.9|2549.689
SWAP|Binance|BTCUSDT|0.01|1h|2025-07-04_04:00:00|325121951.45|2991.605|243363765.25|2219.111
SWAP|Binance|BTCUSDT|0.01|1h|2025-07-04_05:00:00|436655380.4|4027.396|276640991.3|2528.246
SWAP|Binance|BTCUSDT|0.01|1h|2025-07-04_06:00:00|433357338.2|3996.091|261341245.55|2388.161
SWAP|Binance|BTCUSDT|0.01|1h|2025-07-04_07:00:00|427625935.3|3943.819|268369218.45|2452.174
SWAP|Binance|BTCUSDT|0.01|1h|2025-07-04_08:00:00|459773400.25|4249.194|272871874.65|2500.048
SWAP|Binance|BTCUSDT|0.01|1h|2025-07-04_09:00:00|400339053.0|3700.307|307120173.15|2812.495
SWAP|Binance|BTCUSDT|0.01|1h|2025-07-04_10:00:00|343866587.85|3172.144|334145068.1|3053.775
SWAP|Binance|BTCUSDT|0.01|1h|2025-07-04_11:00:00|357808844.35|3303.263|322405612.2|2948.659
SWAP|Binance|BTCUSDT|0.01|1h|2025-07-04_12:00:00|364680579.45|3366.725|339635596.8|3106.099
SWAP|Binance|BTCUSDT|0.01|6h|2025-06-27_12:00:00|322289595.25|3027.394|393261572.35|3656.373
SWAP|Binance|BTCUSDT|0.01|6h|2025-06-27_18:00:00|312294880.45|2938.33|332434425.45|3095.698
SWAP|Binance|BTCUSDT|0.01|6h|2025-06-28_00:00:00|297945233.6|2798.189|414367247.55|3850.132
SWAP|Binance|BTCUSDT|0.01|6h|2025-06-28_06:00:00|290524580.0|2722.308|449660781.75|4173.397
SWAP|Binance|BTCUSDT|0.01|6h|2025-06-28_12:00:00|291624783.05|2729.915|440021335.45|4081.739
SWAP|Binance|BTCUSDT|0.01|6h|2025-06-28_18:00:00|280631247.4|2624.745|446301386.3|4136.587
SWAP|Binance|BTCUSDT|0.01|6h|2025-06-29_00:00:00|293524536.8|2750.165|405520127.2|3762.303
SWAP|Binance|BTCUSDT|0.01|6h|2025-06-29_06:00:00|326825298.0|3061.417|438620302.85|4069.964
SWAP|Binance|BTCUSDT|0.01|6h|2025-06-29_12:00:00|285363696.9|2641.869|520640628.8|4782.641
SWAP|Binance|BTCUSDT|0.01|6h|2025-06-29_18:00:00|324513015.0|3032.936|288689242.9|2672.941
SWAP|Binance|BTCUSDT|0.01|6h|2025-06-30_00:00:00|214179527.0|1985.655|554407287.45|5093.963
SWAP|Binance|BTCUSDT|0.01|6h|2025-06-30_06:00:00|304858189.25|2829.555|550449951.9|5058.394
SWAP|Binance|BTCUSDT|0.01|6h|2025-06-30_12:00:00|469416359.15|4382.157|360343412.75|3331.596
SWAP|Binance|BTCUSDT|0.01|6h|2025-06-30_18:00:00|325809714.6|3048.236|444940513.8|4119.438
SWAP|Binance|BTCUSDT|0.01|6h|2025-07-01_00:00:00|323515296.1|3035.487|328292940.65|3047.909
SWAP|Binance|BTCUSDT|0.01|6h|2025-07-01_06:00:00|368973647.0|3468.319|316282578.9|2944.057
SWAP|Binance|BTCUSDT|0.01|6h|2025-07-01_12:00:00|334459345.85|3154.502|229767581.0|2147.391
SWAP|Binance|BTCUSDT|0.01|6h|2025-07-01_18:00:00|295292177.1|2794.383|286757145.6|2689.079
SWAP|Binance|BTCUSDT|0.01|6h|2025-07-02_00:00:00|323987946.5|3083.443|249308559.25|2349.256
SWAP|Binance|BTCUSDT|0.01|6h|2025-07-02_06:00:00|254276779.3|2395.635|321487127.85|3003.962
SWAP|Binance|BTCUSDT|0.01|6h|2025-07-02_12:00:00|298702280.05|2792.276|517954637.3|4795.354
SWAP|Binance|BTCUSDT|0.01|6h|2025-07-02_18:00:00|268871514.4|2476.099|401552124.55|3659.652
SWAP|Binance|BTCUSDT|0.01|6h|2025-07-03_00:00:00|300543116.1|2774.688|284959879.65|2605.254
SWAP|Binance|BTCUSDT|0.01|6h|2025-07-03_06:00:00|319330267.55|2935.945|467328075.75|4253.534
SWAP|Binance|BTCUSDT|0.01|6h|2025-07-03_12:00:00|309615749.65|2838.593|307887170.25|2797.6
SWAP|Binance|BTCUSDT|0.01|6h|2025-07-03_18:00:00|292342450.95|2683.12|291519249.1|2649.889
SWAP|Binance|BTCUSDT|0.01|6h|2025-07-04_00:00:00|274537260.0|2518.511|346224676.9|3144.232
SWAP|Binance|BTCUSDT|0.01|6h|2025-07-04_06:00:00|433357338.2|3996.091|261341245.55|2388.161
SWAP|Binance|BTCUSDT|0.01|6h|2025-07-04_12:00:00|364680579.45|3366.725|339635596.8|3106.099
SWAP|OKX|BTC-USDT-SWAP|0.01|5m|2025-07-04_00:15:00|132193186.515|1210.8361|136555608.26|1241.5952
SWAP|OKX|BTC-USDT-SWAP|0.01|5m|2025-07-04_00:20:00|140423853.3|1286.4999|150995530.525|1373.8364
SWAP|OKX|BTC-USDT-SWAP|0.01|5m|2025-07-04_00:25:00|117225419.06|1074.4511|137379936.75|1249.7175
SWAP|OKX|BTC-USDT-SWAP|0.01|5m|2025-07-04_00:30:00|118110908.87|1082.5266|137708383.36|1252.6899
SWAP|OKX|BTC-USDT-SWAP|0.01|5m|2025-07-04_00:35:00|124903749.75|1144.523|134396632.805|1222.3736
SWAP|OKX|BTC-USDT-SWAP|0.01|5m|2025-07-04_00:40:00|155445012.825|1423.9795|142004696.5|1292.2256
SWAP|OKX|BTC-USDT-SWAP|0.01|5m|2025-07-04_00:45:00|151547736.31|1388.2291|105739542.325|961.4279
SWAP|OKX|BTC-USDT-SWAP|0.01|5m|2025-07-04_00:50:00|154545904.025|1415.5633|103530336.29|941.2714
SWAP|OKX|BTC-USDT-SWAP|0.01|5m|2025-07-04_00:55:00|146755175.685|1344.6053|105999131.59|963.9752
SWAP|OKX|BTC-USDT-SWAP|0.01|5m|2025-07-04_01:00:00|140378892.55|1287.0723|134560861.4|1225.0898
SWAP|OKX|BTC-USDT-SWAP|0.01|5m|2025-07-04_01:05:00|131915519.625|1209.6236|132848689.73|1209.4473
SWAP|OKX|BTC-USDT-SWAP|0.01|5m|2025-07-04_01:10:00|130006313.845|1192.0769|104077761.735|946.8489
SWAP|OKX|BTC-USDT-SWAP|0.01|5m|2025-07-04_01:15:00|129299568.625|1185.6014|105257239.165|957.5952
SWAP|OKX|BTC-USDT-SWAP|0.01|5m|2025-07-04_01:20:00|133518374.72|1222.6626|144309737.455|1312.3928
SWAP|OKX|BTC-USDT-SWAP|0.01|5m|2025-07-04_01:25:00|116008035.48|1062.561|120261155.435|1093.087
SWAP|OKX|BTC-USDT-SWAP|0.01|5m|2025-07-04_01:30:00|113991474.925|1044.2301|107170773.515|973.9421
SWAP|OKX|BTC-USDT-SWAP|0.01|5m|2025-07-04_01:35:00|118834556.77|1088.3195|102899609.26|934.9254
SWAP|OKX|BTC-USDT-SWAP|0.01|5m|2025-07-04_01:40:00|138348263.49|1267.6254|137471586.31|1250.9163
SWAP|OKX|BTC-USDT-SWAP|0.01|5m|2025-07-04_01:45:00|131031100.86|1200.7732|139010347.63|1264.9898
SWAP|OKX|BTC-USDT-SWAP|0.01|5m|2025-07-04_01:50:00|130131382.97|1192.5272|139518447.15|1269.6113
SWAP|OKX|BTC-USDT-SWAP|0.01|5m|2025-07-04_01:55:00|126410770.33|1158.5437|136100318.975|1238.4659
SWAP|OKX|BTC-USDT-SWAP|0.01|5m|2025-07-04_02:00:00|138064295.885|1265.4525|148870976.17|1354.9379
SWAP|OKX|BTC-USDT-SWAP|0.01|5m|2025-07-04_02:05:00|128970465.005|1182.2988|148342329.805|1350.1359
SWAP|OKX|BTC-USDT-SWAP|0.01|5m|2025-07-04_02:10:00|113882208.735|1044.2573|147138136.32|1339.1425
SWAP|OKX|BTC-USDT-SWAP|0.01|5m|2025-07-04_02:15:00|110279838.355|1011.3923|150426161.765|1369.2442
SWAP|OKX|BTC-USDT-SWAP|0.01|5m|2025-07-04_02:20:00|146822044.57|1348.0669|149770157.365|1365.2199
SWAP|OKX|BTC-USDT-SWAP|0.01|5m|2025-07-04_02:25:00|148768577.385|1365.8258|126486840.81|1152.2581
SWAP|OKX|BTC-USDT-SWAP|0.01|5m|2025-07-04_02:30:00|150812095.0|1384.5182|127974536.585|1165.8698
SWAP|OKX|BTC-USDT-SWAP|0.01|5m|2025-07-04_02:35:00|111401345.635|1023.552|129775517.98|1182.6093
SWAP|OKX|BTC-USDT-SWAP|0.01|5m|2025-07-04_02:40:00|107544203.01|988.165|129444157.58|1179.5689
SWAP|OKX|BTC-USDT-SWAP|0.01|5m|2025-07-04_02:45:00|140740584.265|1294.3696|139902640.2|1276.9189
SWAP|OKX|BTC-USDT-SWAP|0.01|5m|2025-07-04_02:50:00|144700412.42|1330.4794|121228377.79|1105.7856
SWAP|OKX|BTC-USDT-SWAP|0.01|5m|2025-07-04_02:55:00|141831431.76|1304.3395|121443331.465|1107.9213
SWAP|OKX|BTC-USDT-SWAP|0.01|5m|2025-07-04_03:00:00|142991232.13|1314.9311|122356276.1|1116.2439
SWAP|OKX|BTC-USDT-SWAP|0.01|5m|2025-07-04_03:05:00|156628857.445|1440.0171|136598485.125|1246.659
SWAP|OKX|BTC-USDT-SWAP|0.01|5m|2025-07-04_03:10:00|142096211.455|1306.7487|119909071.275|1093.9729
SWAP|OKX|BTC-USDT-SWAP|0.01|5m|2025-07-04_03:15:00|145675937.205|1339.5054|117294246.175|1069.9595
SWAP|OKX|BTC-USDT-SWAP|0.01|5m|2025-07-04_03:20:00|145866529.52|1341.1185|109594508.935|999.4073
SWAP|OKX|BTC-USDT-SWAP|0.01|5m|2025-07-04_03:25:00|159787978.04|1467.9035|136303679.8|1242.9519
SWAP|OKX|BTC-USDT-SWAP|0.01|5m|2025-07-04_03:30:00|161888445.125|1487.0817|116263003.265|1059.6946
SWAP|OKX|BTC-USDT-SWAP|0.01|5m|2025-07-04_03:35:00|158755427.915|1458.4871|118559467.37|1080.7928
SWAP|OKX|BTC-USDT-SWAP|0.01|5m|2025-07-04_03:40:00|144271948.79|1325.7931|119080172.58|1085.6149
SWAP|OKX|BTC-USDT-SWAP|0.01|5m|2025-07-04_03:45:00|169489968.585|1557.2166|113563421.165|1035.6079
SWAP|OKX|BTC-USDT-SWAP|0.01|5m|2025-07-04_03:50:00|159537971.51|1466.1102|117980533.145|1076.1074
SWAP|OKX|BTC-USDT-SWAP|0.01|5m|2025-07-04_03:55:00|161246938.975|1481.7548|116710020.36|1064.4634
SWAP|OKX|BTC-USDT-SWAP|0.01|5m|2025-07-04_04:00:00|153216101.925|1408.176|115861086.975|1056.7197
SWAP|OKX|BTC-USDT-SWAP|0.01|5m|2025-07-04_04:05:00|158473948.825|1456.1617|126385957.6|1153.2384
SWAP|OKX|BTC-USDT-SWAP|0.01|5m|2025-07-04_04:10:00|158274431.815|1454.3251|112134231.925|1022.8848
SWAP|OKX|BTC-USDT-SWAP|0.01|5m|2025-07-04_04:15:00|159662688.57|1467.0116|108977794.015|993.9745
SWAP|OKX|BTC-USDT-SWAP|0.01|5m|2025-07-04_04:20:00|159457040.69|1465.0717|106807078.585|974.0821
SWAP|OKX|BTC-USDT-SWAP|0.01|5m|2025-07-04_04:25:00|137952472.385|1267.6967|147426372.915|1345.0175
SWAP|OKX|BTC-USDT-SWAP|0.01|5m|2025-07-04_04:30:00|126612684.08|1163.7502|144271031.34|1316.1921
SWAP|OKX|BTC-USDT-SWAP|0.01|5m|2025-07-04_04:35:00|122634147.95|1127.3096|143353050.595|1307.8276
SWAP|OKX|BTC-USDT-SWAP|0.01|5m|2025-07-04_04:40:00|114818519.52|1055.6917|145463009.615|1327.2513
SWAP|OKX|BTC-USDT-SWAP|0.01|5m|2025-07-04_04:45:00|159314642.875|1465.7481|144028334.65|1315.4562
